Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
Ling Long: Incarnation,2019,7.21,Finished,6,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Suspense']",Original
eX-Driver the Movie,2002,6.56,Finished,1,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Original
Bright: Samurai Soul,2021,5.36,Finished,1,"['Action', 'Adventure', 'Fantasy']",Original
Kurogane no Linebarrels Specials,2009,6.5,Finished,2,"['Action', 'Comedy', 'Ecchi']",Manga
Fuyu no Semi Special,2008,6.87,Finished,1,"['Action', 'Boys Love', 'Drama', 'Erotica']",Manga
Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,2012,6.25,Finished,1,"['Action', 'Fantasy']",Manga
Kidou Senshi Gundam AGE: Memory of Eden,2013,6.61,Finished,2,"['Action', 'Drama', 'Sci-Fi']",
Sanctuary,1996,6.36,Finished,1,"['Action', 'Drama', 'Suspense']",Manga
Time Bokan Series: Yatterman,1977,6.67,Finished,108,"['Action', 'Adventure', 'Comedy']",Original
Lupin III: Touhou Kenbunroku - Another Page,2012,6.78,Finished,1,"['Action', 'Adventure', 'Comedy', 'Mystery']",Manga
Dororo Pilot,1968,5.75,Finished,1,['Action'],Manga
Kidou Senshi Gundam ZZ: Gundam Frag.,2009,5.52,Finished,2,"['Action', 'Sci-Fi']",Original
Lupin III: Lupin wa Ima mo Moete Iru ka?,2018,6.93,Finished,1,"['Action', 'Adventure', 'Comedy']",Manga
Dark Cat,1991,3.23,Finished,1,"['Action', 'Horror', 'Supernatural']",Manga
Muteki Choujin Zanbot 3,1977,7.19,Finished,23,"['Action', 'Drama', 'Sci-Fi']",Original
Doupo Cangqiong Specials,2017,7.56,Finished,2,"['Action', 'Adventure', 'Fantasy']",Novel
Long Zhi Gu: Poxiao Qibing,2014,7.18,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Gravity Daze The Animation: Ouverture,2016,6.41,Finished,1,"['Action', 'Fantasy', 'Sci-Fi']",Game
s.CRY.ed Alteration I: Tao,2011,6.86,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
B'T X Neo,1997,7.11,Finished,14,"['Action', 'Adventure']",Manga
Shion,2008,6.45,Finished,4,"['Action', 'Fantasy', 'Supernatural', 'Hentai']",Visual novel
Koukaku Kidoutai Arise [.jp],2013,6.25,Finished,1,['Action'],Manga
Tenkai Knights,2014,6.38,Finished,52,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Original
Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,2003,7.22,Finished,1,"['Action', 'Adventure', 'Comedy']",Manga
Min Diao Ju Yi Wen Lu,2020,6.54,Finished,12,"['Action', 'Adventure', 'Supernatural', 'Suspense']",Novel
Turn A Gundam I Movie: Earth Light,2002,6.46,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,2009,6.7,Finished,1,"['Action', 'Comedy', 'Fantasy']",Original
Mazinkaiser: Shitou! Ankoku Dai Shogun,2003,7.08,Finished,1,['Action'],Manga
Captain Future,1978,7.14,Finished,52,"['Action', 'Adventure', 'Sci-Fi']",Novel
Monster Strike Anime: Kieyuku Uchuu-hen,2017,6.35,Finished,13,"['Action', 'Fantasy']",ILCA
Iron Kid,2006,6.85,Finished,26,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Original
Danball Senki Wars,2013,7.0,Finished,37,['Action'],Game
Dia Horizon (Kabu),2017,4.87,Finished,12,"['Action', 'Adventure', 'Fantasy']",Mixed media
Gatchaman,1994,6.41,Finished,3,"['Action', 'Adventure', 'Sci-Fi']",Original
Tenchi Muyou! Ryououki 5th Season,2020,6.48,Finished,6,"['Action', 'Comedy', 'Sci-Fi']",Source
Kiddy Grade: Ignition,2007,6.95,Finished,1,"['Action', 'Sci-Fi']",Source
Gaiking: Legend of Daiku-Maryu,2005,7.15,Finished,39,"['Action', 'Sci-Fi']",Original
G-On Riders,2002,5.84,Finished,13,"['Action', 'Comedy', 'Sci-Fi']",Source
Ninja Senshi Tobikage,1985,7.04,Finished,43,"['Action', 'Adventure', 'Sci-Fi']",Original
Dirty Pair: Bouryaku no 005-bin,1990,6.75,Finished,1,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Light novel
Inferno Cop Specials,2015,5.99,Finished,3,"['Action', 'Comedy']",Original
L/R: Licensed by Royal,2003,6.39,Finished,12,"['Action', 'Adventure', 'Mystery']",Original
Kaiketsu Jouki Tanteidan,1998,6.64,Finished,26,"['Action', 'Mystery']",Manga
Koukou Butouden Crows,1994,6.76,Finished,2,['Action'],Manga
Extra,1995,5.95,Finished,1,"['Action', 'Avant Garde', 'Horror', 'Sci-Fi']",Original
Kyoukaisenjou no Horizon Special,2018,6.33,Finished,1,"['Action', 'Fantasy', 'Sci-Fi']",Light novel
Bean Bandit,2021,5.09,Finished,1,"['Action', 'Comedy']",Manga
Lupin III: Prison of the Past,2019,6.89,Finished,1,"['Action', 'Adventure', 'Comedy', 'Mystery']",Manga
Feng Ling Yu Xiu,2017,7.1,Finished,12,"['Action', 'Adventure']",Original
Kiddy GiRL-AND Pilot,2007,6.63,Finished,1,"['Action', 'Sci-Fi']",Original
D.I.C.E.,2005,6.34,Finished,40,"['Action', 'Adventure', 'Sci-Fi']",Original
Makai Senki Disgaea: Welcome to Netherworld,2006,6.7,Finished,1,"['Action', 'Comedy', 'Fantasy']",Game
Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,2013,7.16,Finished,1,['Action'],Original
"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",2017,5.75,Finished,1,['Action'],Visual novel
Ninja Ryuukenden,1991,5.64,Finished,1,"['Action', 'Sci-Fi', 'Supernatural', 'Suspense']",Game
Twinkle Nora Rock Me!,1985,2.98,Finished,1,"['Action', 'Sci-Fi']",Manga
Shounen Sunday CM: Imawa no Kuni no Alice,2013,5.97,Finished,1,['Action'],Manga
Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,2021,6.88,Finished,7,"['Action', 'Supernatural']",Manga
Spider Riders: Yomigaeru Taiyou,2007,6.69,Finished,26,"['Action', 'Adventure']",Novel
Virus: Virus Buster Serge,1997,5.46,Finished,12,"['Action', 'Adventure', 'Sci-Fi']",Game
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,2024,0.0,Not yet aired,?,"['Action', 'Fantasy', 'Sci-Fi']",Light novel
Shi Huang Zhi Shen,2020,6.21,Finished,13,"['Action', 'Comedy']",Web manga
Super Milk-chan,1998,5.88,Finished,14,"['Action', 'Comedy', 'Sci-Fi']",
SD Gundam Sangokuden Brave Battle Warriors,2010,6.25,Finished,51,['Action'],Original
Xin Shen Bang: Nezha Chongsheng,2021,7.26,Finished,1,"['Action', 'Fantasy', 'Sci-Fi']",Original
Souten no Ken: Regenesis 2nd Season,2018,6.01,Finished,12,['Action'],Manga
Kingdom Hearts χ Back Cover,2017,6.81,Finished,1,"['Action', 'Fantasy', 'Mystery']",Game
Marvel Future Avengers,2017,5.65,Finished,26,['Action'],Other
Pokemon XY&Z: Subete no Nazo wo Tokiakase!,2015,6.57,Finished,1,"['Action', 'Adventure', 'Fantasy']",Original
Ginga Tetsudou 999: Eternal Fantasy,1998,6.52,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Manga
Holy Knight Light,2020,7.05,Finished,1,"['Action', 'Fantasy']",Game
MapleStory,2007,5.18,Finished,25,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Hakuouki: Reimeiroku OVA,2013,7.1,Finished,2,"['Action', 'Supernatural']",Visual novel
Turn A Gundam II Movie: Moonlight Butterfly,2002,6.58,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Xue Ying Ling Zhu,2018,7.17,Finished,26,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Kidou Senshi SD Gundam Mk-I,1988,6.22,Finished,3,"['Action', 'Comedy', 'Sci-Fi']",Original
The King of Fighters: Destiny,2017,6.52,Finished,24,"['Action', 'Adventure', 'Drama', 'Romance']",Game
Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,2015,7.11,Finished,1,"['Action', 'Adventure', 'Comedy']",Manga
Ultraman Final,2023,7.23,Finished,12,"['Action', 'Sci-Fi']",Source
Biohazard 4D-Executer,2000,5.39,Finished,1,"['Action', 'Adventure', 'Horror']",Game
Ling Jian Zun,2019,6.88,Finished,30,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Abashiri Ikka,1991,5.29,Finished,4,"['Action', 'Comedy', 'Ecchi']",Manga
Ring ni Kakero 1,2004,6.4,Finished,12,"['Action', 'Sports']",Manga
Itazura Majo to Nemuranai Machi,2017,5.91,Finished,1,"['Action', 'Fantasy']",Original
Heartwork: Symphony of Destruction,2003,6.18,Finished,3,"['Action', 'Hentai']",Visual novel
Last Exile: Ginyoku no Fam Movie - Over the Wishes,2016,6.33,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Eightman After,1993,6.2,Finished,4,"['Action', 'Drama', 'Sci-Fi']",Manga
Mecha-ude (TV),2024,0.0,Not yet aired,?,"['Action', 'Sci-Fi']",Original
City Hunter Movie: Tenshi no Namida,2023,6.76,Finished,1,"['Action', 'Mystery']",Source
Kiddy Grade: Maelstrom,2007,7.02,Finished,1,"['Action', 'Sci-Fi']",Source
Ginga Hyouryuu Vifam,1983,7.48,Finished,46,"['Action', 'Adventure', 'Sci-Fi']",Original
Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,2019,5.87,Finished,1,"['Action', 'Sci-Fi']",Source
Megami Kouhosei Special Curriculum,2002,6.23,Finished,1,"['Action', 'Sci-Fi']",Manga
Wu Dong Qian Kun 2nd Season,2020,7.55,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Rakuen Tsuihou: Kokoro no Resonance,0000,0.0,Not yet aired,?,"['Action', 'Sci-Fi']",Original
Wan Jie Xian Zong,2018,7.21,Finished,40,"['Action', 'Adventure', 'Fantasy', 'Romance']",Web manga
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,1995,6.14,Finished,2,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Visual novel
Shuranosuke Zanmaken: Shikamamon no Otoko,1990,4.71,Finished,1,"['Action', 'Supernatural', 'Suspense']",Novel
Huan Jie Wang,2018,6.51,Finished,20,"['Action', 'Adventure', 'Fantasy']",Web manga
One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai,2022,6.63,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Gekiganger 3: The Movie,1998,6.44,Finished,1,"['Action', 'Comedy', 'Sci-Fi']",Original
Kiddy Grade: Truth Dawn,2007,7.05,Finished,1,"['Action', 'Sci-Fi']",Source
Maou 2099,2024,0.0,Not yet aired,?,"['Action', 'Fantasy', 'Sci-Fi']",Light novel
"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",2024,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy']",Light novel
T.P. Sakura: Time Paladin Sakura,2011,5.82,Finished,2,['Action'],Visual novel
Tekken Chinmi,1988,7.22,Finished,20,"['Action', 'Adventure']",Source
Appleseed XIII Remix Movie 2: Yogen,2011,6.26,Finished,1,"['Action', 'Mystery', 'Sci-Fi']",Source
Toku: Touken Ranbu - Hanamaru - Setsugetsuka,2022,6.71,Finished,3,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Slice of Life']",Game
Monster Strike The Movie: Hajimari no Basho e,2016,6.7,Finished,1,"['Action', 'Fantasy']",Source
Master Mosquiton '99,1997,6.76,Finished,26,"['Action', 'Adventure', 'Comedy', 'Supernatural']",Manga
Break Blade: Virgins War,2014,6.47,Finished,1,['Action'],Source
Hangyakusei Million Arthur: Saraba Itoshi no Danchou,2019,6.43,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Choujin Gakuen Gowcaizer: The Voltage Fighters,1996,4.99,Finished,3,"['Action', 'Sci-Fi', 'Ecchi']",Game
Wo Jia Da Shixiong Naozi You Keng,2018,6.63,Finished,26,"['Action', 'Adventure', 'Comedy']",Manga
Shounan Bakusouzoku,1986,7.43,Finished,12,"['Action', 'Comedy']",Manga
Cobra The Animation: Time Drive,2009,6.83,Finished,2,"['Action', 'Adventure', 'Sci-Fi']",Manga
Bomberman Jetters,2002,6.91,Finished,52,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Game
Sword Gai,2013,5.61,Finished,1,"['Action', 'Supernatural']",Manga
Gunslinger Stratos,2014,5.97,Finished,1,"['Action', 'Sci-Fi']",Game
Long Zhi Gu: Jingling Wangzuo,2016,7.23,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,2012,5.02,Finished,1,['Action'],Manga
Rockman.EXE Movie: Hikari to Yami no Program,2005,7.17,Finished,1,"['Action', 'Adventure']",Game
Soujuu Senshi Psychic Wars,1991,3.11,Finished,1,['Action'],Novel
Appleseed XIII Remix Movie 1: Yuigon,2011,6.22,Finished,1,"['Action', 'Mystery', 'Sci-Fi']",Source
Koukou Tekken-den Tough,2002,6.87,Finished,3,['Action'],Manga
One Piece: Dai Tettei Kaibou! Kouzuki Oden Densetsu!,2022,6.51,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Dirty Pair Flash 2,1995,6.55,Finished,5,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Ecchi']",Light novel
Toushinden,1996,5.25,Finished,2,['Action'],Game
Uchuu no Kishi Tekkaman Blade II,1994,6.3,Finished,6,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",
Sonic X Pilot,2001,6.1,Finished,2,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Game
eX-Driver: Nina & Rei Danger Zone,2002,6.4,Finished,1,"['Action', 'Sci-Fi']",Original
Densetsu no Yuusha da Garn,1992,7.17,Finished,46,"['Action', 'Sci-Fi']",Original
Gundam Breaker: Battlogue,2021,6.15,Finished,6,['Action'],Original
Words Worth Gaiden,2002,5.76,Finished,2,"['Action', 'Adventure', 'Fantasy', 'Hentai']",Visual novel
Cardfight!! Vanguard: Shinemon-hen,2019,6.62,Finished,31,['Action'],Original
Uchuu Senkan Yamato: Fukkatsu-hen,2009,6.94,Finished,1,"['Action', 'Adventure', 'Drama']",Original
Cyborg 009: Call of Justice 3,2016,6.33,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Source
Baku Tech! Bakugan,2012,5.86,Finished,51,['Action'],Manga
Examurai Sengoku,2009,6.18,Finished,24,"['Action', 'Sci-Fi']",Other
Xingchen Bian: Yu Li Cang Hai,2020,7.22,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Cardfight!! Vanguard: will+Dress Season 2,2023,6.73,Finished,12,['Action'],Studio Jemi
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,1978,7.09,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
"Evangelion Shito, Hakata Shuurai",2019,6.26,Finished,1,"['Action', 'Sci-Fi']",Original
Under the Dog: Anthea-chan,2015,4.61,Finished,1,"['Action', 'Comedy']",Original
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,2020,6.06,Finished,1,"['Action', 'Fantasy']",Original
Hidamari no Ki,2000,7.09,Finished,25,"['Action', 'Award Winning', 'Drama']",Manga
Tsue to Tsurugi no Wistoria,2024,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy']",Source
Meitantei Conan: Kinga Shinnen Mouri Kogorou,2015,6.99,Finished,1,"['Action', 'Comedy', 'Mystery']",
Kyoufu no Bio Ningen Saishuu Kyoushi,1988,5.47,Finished,1,"['Action', 'Adventure', 'Comedy', 'Supernatural']",
Chargeman Ken!,1974,4.6,Finished,65,"['Action', 'Adventure', 'Sci-Fi']",Original
Transformers: The☆Headmasters,1987,6.39,Finished,35,"['Action', 'Adventure', 'Sci-Fi']",Other
Pokemon XY: New Year's Eve 2014 Super Mega Special,2014,6.32,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",
Suna no Bara: Yuki no Mokushiroku,1993,6.18,Finished,1,['Action'],Manga
Soukou Kihei Votoms: The Last Red Shoulder,1985,7.09,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Utawarerumono Recaps,2006,6.35,Finished,2,"['Action', 'Drama', 'Fantasy']",
Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,1992,5.57,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Source
Gundress,1999,5.4,Finished,1,"['Action', 'Sci-Fi']",
Moldiver,1993,6.38,Finished,6,"['Action', 'Romance', 'Sci-Fi']",Original
Blassreiter: Navi,2008,6.23,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Kidou Senshi Gundam: Twilight Axis - Akaki Zanei,2017,5.43,Finished,1,"['Action', 'Sci-Fi']",Novel
Toki no Tabibito: Time Stranger,1986,6.11,Finished,1,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Novel
Precure All Stars GoGo Dream Live!,2008,6.86,Finished,1,"['Action', 'Fantasy']",Original
Uchuu Senkan Yamato: Kanketsu-hen,1983,6.86,Finished,1,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Original
Fight League: Gear Gadget Generators,2019,6.02,Finished,26,"['Action', 'Sci-Fi']",Source
Super Robot Taisen OG The Animation,2005,6.58,Finished,3,"['Action', 'Sci-Fi']",Game
Sakkai Eightraid,2019,0.0,Finished,1,"['Action', 'Fantasy']",Source
Yuan Long,2020,7.25,Finished,16,"['Action', 'Adventure', 'Fantasy']",Novel
Pokemon Diamond & Pearl: Clip Show,2006,6.33,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,2018,7.71,Finished,1,"['Action', 'Fantasy']",Original
Star Fox Zero: The Battle Begins,2016,6.13,Finished,1,"['Action', 'Sci-Fi']",Game
Edens Zero (Recap Movie),2023,6.65,Finished,1,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Manga
Dirty Pair Flash 3,1995,6.47,Finished,5,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Ecchi']",Light novel
Shinkansen Henkei Robo Shinkalion The Animation,2018,6.72,Finished,76,"['Action', 'Sci-Fi']",Other
Cyborg 009: Call of Justice 2,2016,6.32,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Source
Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,2004,7.14,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Manga
Ginga Tetsudou Monogatari: Eien e no Bunkiten,2006,6.7,Finished,24,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Original
Hakuouki: Shinkai - Kaze no Shou,2015,6.4,Finished,1,"['Action', 'Drama', 'Romance', 'Supernatural']",Visual novel
Red Baron,1994,7.18,Finished,49,"['Action', 'Sci-Fi', 'Sports']",Other
The Epic Of ZektBach,2011,5.77,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Music
Cutie Honey Flash: The Movie,1997,6.05,Finished,1,"['Action', 'Adventure', 'Comedy', 'Romance', 'Ecchi']",Manga
Gundam: G no Reconguista Movie I - Ike! Core Fighter,2019,6.73,Finished,1,"['Action', 'Sci-Fi']",Original
Sakura Taisen: Ecole de Paris,2003,6.47,Finished,3,"['Action', 'Adventure', 'Sci-Fi']",Game
Soukyuu no Fafner: Dead Aggressor - The Beyond Part 2,2019,7.28,Finished,3,"['Action', 'Drama', 'Sci-Fi']",Source
Urda,2002,4.43,Finished,5,"['Action', 'Sci-Fi']",Original
s.CRY.ed Alteration II: Quan,2012,6.77,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Tian Bao Fuyao Lu 2nd Season,2021,7.45,Finished,13,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",Novel
Zoids Wild Zero,2019,5.92,Finished,50,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Other
Rockman Hoshi ni Negai wo,2002,6.44,Finished,3,"['Action', 'Adventure', 'Sci-Fi']",Game
Bounty Dog: Getsumen no Eve,1994,5.5,Finished,2,"['Action', 'Sci-Fi']",Original
Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,1994,6.92,Finished,1,"['Action', 'Sci-Fi']",Original
RahXephon Specials,2003,6.37,Finished,2,"['Action', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']",Original
Riki-Oh: Toukatsu Jigoku,1989,5.96,Finished,1,['Action'],Manga
Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,2019,7.84,Finished,1,"['Action', 'Fantasy']",Original
Zen: Grogu to Makkuro Kurosuke,2022,6.13,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Other
Yao Shen Ji 5th Season,2021,7.33,Finished,104,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Senkou no Night Raid: Yogen,2010,6.3,Finished,1,['Action'],Original
Beyblade Burst Dynamite Battle,2021,6.23,Finished,52,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sports']",Manga
Planzet,2010,5.51,Finished,1,"['Action', 'Sci-Fi']",Original
Uchuu Senkan Yamato: Aratanaru Tabidachi,1979,6.67,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,2005,7.4,Finished,12,"['Action', 'Sci-Fi']",Original
Bakusou Kyoudai Let's & Go MAX,1998,6.74,Finished,51,['Action'],Manga
Doupo Cangqiong 2nd Season Specials,2019,7.54,Finished,3,"['Action', 'Adventure', 'Fantasy']",Novel
SSSS.Dynazenon Movie,2023,6.57,Finished,1,"['Action', 'Sci-Fi']",Original
Masamune Datenicle,2016,5.69,Finished,6,['Action'],Source
Cardfight!! Vanguard Gaiden: If,2020,6.49,Finished,25,"['Action', 'Adventure', 'Comedy']",Original
NG Knight Ramune & 40,1990,7.37,Finished,38,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Original
Argento Soma: Hitori to Hitori,2002,6.32,Finished,1,"['Action', 'Sci-Fi']",Original
Kidou Senshi Gundam G40,2020,6.05,Finished,1,"['Action', 'Sci-Fi']",GEMBA
Touken Ranbu Kai: Kyoden Moyuru Honnouji,2024,0.0,Not yet aired,8,"['Action', 'Fantasy']",Other
Offside (TV),2001,7.13,Finished,39,"['Action', 'Drama', 'Sports']",Manga
V.G.Neo The Animation,2004,5.61,Finished,3,"['Action', 'Hentai']",Visual novel
Choujigen Game Neptune: Hi☆Light,2020,6.75,Finished,2,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Game
Yuusha Keisatsu J-Decker,1994,7.4,Finished,48,"['Action', 'Adventure', 'Sci-Fi']",Original
Hanappe Bazooka,1992,5.32,Finished,1,"['Action', 'Comedy', 'Ecchi']",Manga
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,2016,7.08,Finished,1,"['Action', 'Comedy', 'Fantasy']",Original
Plawres Sanshirou,1983,7.38,Finished,37,"['Action', 'Adventure', 'Sci-Fi']",Manga
Shin Kidou Senki Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,2014,6.04,Finished,1,"['Action', 'Sci-Fi']",Light novel
"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku",2021,6.59,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Hokuto no Ken: Legend of Heroes,2007,5.92,Finished,1,['Action'],Manga
Chivas 1-2-3,1999,5.89,Finished,2,"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'Ecchi']",Manga
Yamato yo Towa ni,1980,6.62,Finished,1,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Original
Precure Dream Stars! Movie,2017,6.98,Finished,1,"['Action', 'Comedy', 'Fantasy']",Original
Taiyou no Yuusha Fighbird,1991,7.1,Finished,48,"['Action', 'Sci-Fi']",Original
Choujin Locke,1984,6.36,Finished,1,"['Action', 'Sci-Fi']",Manga
Bakugan: Armored Alliance,2020,5.66,Finished,52,"['Action', 'Fantasy']",Original
Guardian Hearts-Power UP!,2005,5.8,Finished,4,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Goddamn,1990,5.84,Finished,2,['Action'],Manga
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,2005,6.39,Finished,1,"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Choujikuu Seiki Orguss 02,1993,6.69,Finished,6,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Original
Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,2013,6.23,Finished,1,"['Action', 'Fantasy']",Manga
One Piece 4D,2015,6.37,Finished,1,"['Action', 'Adventure']",Manga
Kakutou Bijin Wulong: Rebirth,2006,6.82,Finished,25,"['Action', 'Comedy']",Manga
Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,2016,7.46,Finished,1,"['Action', 'Fantasy', 'Slice of Life']",Original
Down Load: Namu Amida Butsu wa Ai no Uta,1992,5.76,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Megaton-kyuu Musashi 2nd Season,2022,6.45,Finished,15,"['Action', 'Sci-Fi']",Mixed media
Seikai no Monshou Special,2000,7.1,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Light novel
Babel Nisei (2001),2001,5.68,Finished,13,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Supernatural']",Manga
Heibai Wushang 2nd Season,2017,6.25,Finished,12,"['Action', 'Comedy', 'Supernatural']",Manga
Ze Tian Ji 2nd Season,2016,6.91,Finished,12,"['Action', 'Adventure', 'Fantasy']",Novel
