Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
Aozora Shoujo-tai,1994,6.5,Finished,7,"['Action', 'Comedy', 'Romance']",Manga
Bai She: Yuan Qi,2019,7.41,Finished,1,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Other
Urusei Yatsura Movie 3: Remember My Love,1985,6.93,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Manga
Aishite Knight,1983,6.81,Finished,42,"['Comedy', 'Romance']",Manga
Cardcaptor Sakura: Clear Card-hen (Zoku-hen),0000,0.0,Not yet aired,?,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Manga
Pucca,2000,6.6,Finished,46,"['Comedy', 'Romance']",Other
Kin no Kuni Mizu no Kuni,2023,7.33,Finished,1,"['Fantasy', 'Romance']",Manga
Doupo Cangqiong 3rd Season,2019,7.73,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']",Novel
Urusei Yatsura Movie 6: Itsudatte My Darling,1991,6.76,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Manga
Yao Shen Ji 3rd Season,2018,7.45,Finished,40,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Love Get Chu,2006,6.48,Finished,25,"['Comedy', 'Romance']",Visual novel
Huyao Xiao Hongniang: Beishan Yaodi,2016,7.42,Finished,8,"['Comedy', 'Romance', 'Supernatural']",Manga
Urusei Yatsura Movie 5: Kanketsu-hen,1988,7.43,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Manga
Trapp Ikka Monogatari,1991,7.61,Finished,40,"['Drama', 'Romance']",Other
Koi☆Sento,2010,6.3,Finished,1,"['Comedy', 'Romance', 'Sci-Fi']",Original
Pucca (TV) 2nd Season,2008,6.56,Finished,13,"['Action', 'Comedy', 'Romance']",Other
Kare Baka: Wagahai no Kare wa Baka de R,2015,5.8,Finished,8,"['Comedy', 'Romance']",Manga
Giniro no Olynsis: Tokito,2006,6.2,Finished,12,"['Adventure', 'Drama', 'Romance']",Original
Gokujou!! Mecha Mote Iinchou,2009,6.33,Finished,51,"['Comedy', 'Romance']",Manga
Hana yori Dango (Movie),1997,6.32,Finished,1,"['Drama', 'Romance']",Manga
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,2004,6.12,Finished,13,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",Visual novel
Palme no Ki,2002,6.55,Finished,1,"['Adventure', 'Drama', 'Fantasy', 'Romance']",
Guardian Hearts,2003,5.89,Finished,6,"['Comedy', 'Romance', 'Ecchi']",Manga
Kimagure Orange☆Road OVA,1989,7.36,Finished,8,"['Comedy', 'Drama', 'Romance']",Manga
Urusei Yatsura Movie 4: Lum The Forever,1986,6.71,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Manga
Xingchen Bian,2018,7.41,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Fushigi no Umi no Nadia: Original Movie,1991,5.28,Finished,1,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']",Source
Cinderella Monogatari,1996,7.32,Finished,26,"['Adventure', 'Fantasy', 'Romance']",Other
Naisho no Tsubomi,2008,6.5,Finished,3,['Romance'],Manga
Nijiiro Days: Houkago Special,2016,6.71,Finished,1,"['Comedy', 'Romance']",Manga
Kumo no You ni Kaze no You ni,1990,6.76,Finished,1,"['Adventure', 'Drama', 'Romance']",Novel
Winter Garden,2006,6.54,Finished,2,"['Drama', 'Romance']",Original
Eternity: Shinya no Nurekoi Channel ♡,2020,5.83,Finished,12,"['Romance', 'Hentai']",Manga
Temple Specials,2023,6.5,Finished,2,"['Comedy', 'Romance', 'Ecchi']",Web manga
Wo Shi Jiang Xiaobai,2017,6.99,Finished,12,"['Drama', 'Romance', 'Slice of Life']",Original
Hatsukoi Monster: Mou Chotto dake Tsuzukunja,2017,5.97,Finished,1,"['Comedy', 'Romance']",Manga
Meng Qi Shi Shen: Zaijie Liangyuan,2021,7.32,Finished,12,"['Adventure', 'Comedy', 'Drama', 'Gourmet', 'Romance']",Novel
True Tears: Raigomaru to Jibeta no Monogatari,2010,6.15,Finished,1,"['Drama', 'Romance']",Original
Nijiiro Hotaru: Eien no Natsuyasumi,2012,6.96,Finished,1,"['Fantasy', 'Romance', 'Slice of Life']",Novel
Tenshi ni Narumon!,1999,7.01,Finished,26,"['Comedy', 'Fantasy', 'Romance']",Original
Yume de Aetara (TV),1998,6.34,Finished,16,"['Comedy', 'Drama', 'Romance', 'Ecchi']",Manga
Canvas: Sepia-iro no Motif,2001,5.66,Finished,2,"['Comedy', 'Romance', 'Slice of Life']",Visual novel
Hungry Days: Aoharu ka yo.,2017,6.31,Finished,11,['Romance'],Source
Koi wa Futago de Warikirenai,2024,0.0,Not yet aired,?,"['Comedy', 'Romance']",Light novel
Takahashi Rumiko Gekijou,2003,7.11,Finished,13,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural']",Manga
Maison Ikkoku: Kanketsu-hen,1988,7.13,Finished,1,"['Comedy', 'Drama', 'Romance']",Manga
Attacker You!,1984,6.77,Finished,58,"['Romance', 'Sports']",Manga
Huyao Xiao Hongniang: Nan Guo,2017,7.34,Finished,26,"['Comedy', 'Romance', 'Supernatural']",Manga
UFO Princess Valkyrie 3: Seiresetsu no Hanayome,2005,7.01,Finished,6,"['Comedy', 'Romance', 'Sci-Fi']",Manga
Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,2007,6.68,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Huyao Xiao Hongniang: Qian Yan,2017,7.37,Finished,15,"['Comedy', 'Romance', 'Supernatural']",Manga
Usagi-chan de Cue!!,2001,5.53,Finished,3,"['Action', 'Comedy', 'Romance', 'Ecchi']",Manga
Senpai wa Otokonoko,2024,0.0,Not yet aired,?,['Romance'],Web manga
Ouji no Honmei wa Akuyaku Reijou,2022,5.91,Finished,8,"['Fantasy', 'Romance', 'Hentai']",Web manga
Arabian Nights: Sindbad no Bouken (TV),1975,7.21,Finished,52,"['Adventure', 'Fantasy', 'Romance']",Book
Amagami-san Chi no Enmusubi,2024,0.0,Not yet aired,?,"['Comedy', 'Romance']",Manga
PetoPeto-san,2005,6.53,Finished,13,"['Comedy', 'Romance']",Light novel
Air Recap,2005,6.23,Finished,1,"['Drama', 'Romance', 'Supernatural']",Visual novel
Bakuretsu Hunters OVA,1996,6.43,Finished,3,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",2023,6.99,Finished,24,"['Drama', 'Romance', 'Sports']",Manga
Itsuka Tenma no Kuro Usagi Picture Drama,2011,6.12,Finished,6,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",Light novel
To Heart 2 OVA,2007,6.84,Finished,3,"['Comedy', 'Drama', 'Romance']",Visual novel
Rokujouma no Shinryakusha!? PV,2010,6.57,Finished,1,"['Comedy', 'Romance', 'Supernatural']",Light novel
Buddha Saitan,2009,5.89,Finished,1,"['Romance', 'Supernatural']",Book
Doupo Cangqiong 4th Season,2021,7.98,Finished,24,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']",Novel
Triangle Heart: Sweet Songs Forever,2003,6.09,Finished,4,"['Adventure', 'Romance']",Visual novel
Koutetsu Tenshi Kurumi Encore,2000,6.66,Finished,4,"['Comedy', 'Romance', 'Sci-Fi']",Original
Cherry and Virgin,0000,0.0,Not yet aired,1,['Romance'],Original
Ichitaka no Mousou Nikki,2005,6.36,Finished,5,"['Comedy', 'Romance', 'Ecchi']",Source
Shichinin no Nana,2002,6.87,Finished,25,"['Adventure', 'Comedy', 'Romance']",Original
D.C.S.S: Da Capo Second Season Omake,2005,6.54,Finished,2,"['Comedy', 'Romance']",Visual novel
To Heart 2 AD,2008,6.83,Finished,2,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Good Morning Call,2001,6.04,Finished,1,"['Comedy', 'Drama', 'Romance']",Manga
Da Zhu Zai,2019,6.46,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Source
Haikara-san ga Tooru,1978,7.23,Finished,42,"['Drama', 'Romance', 'Slice of Life']",Manga
Eden's Bowy,1999,6.56,Finished,26,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",Manga
Sousei no Aquarion Evol,2015,6.72,Finished,1,"['Romance', 'Sci-Fi']",Original
Mahoromatic End Year Special,2001,6.89,Finished,1,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Source
Memories Off,2001,5.77,Finished,3,"['Drama', 'Romance']",Visual novel
Yao Shen Ji 4th Season,2020,7.34,Finished,52,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
30-sai no Hoken Taiiku Specials,2011,6.1,Finished,3,"['Romance', 'Ecchi']",Book
"Kanojo, Okarishimasu 2nd Season: Date Movie",2022,6.03,Finished,12,"['Comedy', 'Romance']",Manga
Kakyuusei (TV),1999,6.23,Finished,13,"['Drama', 'Romance']",Visual novel
Choujikuu Seiki Orguss,1983,6.51,Finished,35,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Source
D.C. I&II P.S.P. Re-Animated,2010,6.64,Finished,1,"['Drama', 'Romance']",Visual novel
Buddy Go!,2016,6.16,Finished,3,"['Comedy', 'Romance']",Manga
Angelique,2004,6.26,Finished,3,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Visual novel
Cardcaptor Sakura: Clear Card-hen Recap,2018,7.01,Finished,1,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Manga
Hello! Sandybell,1981,7.06,Finished,47,"['Adventure', 'Romance']",Original
Baby☆Love,1997,6.14,Finished,1,"['Comedy', 'Romance']",Manga
Happy World!,2002,5.97,Finished,3,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,2004,5.77,Finished,13,"['Comedy', 'Drama', 'Romance']",Visual novel
Norn9: Norn+Nonet  - Unmei no Megami,2016,6.17,Finished,1,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",Visual novel
Rekishi ni Nokoru Akujo ni Naru zo: Akuyaku Reijou ni Naru hodo Ouji no Dekiai wa Kasoku suru you desu!,2024,0.0,Not yet aired,?,"['Comedy', 'Fantasy', 'Romance']",Light novel
Spirit of Wonder: China-san no Yuuutsu,1992,6.37,Finished,1,"['Romance', 'Sci-Fi']",Manga
Ai Tenshi Densetsu Wedding Peach DX,1996,6.67,Finished,4,"['Adventure', 'Comedy', 'Romance']",Manga
UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,2006,6.84,Finished,2,"['Comedy', 'Romance', 'Sci-Fi']",Manga
Wata no Kuni Hoshi,1984,6.82,Finished,1,"['Drama', 'Fantasy', 'Romance']",Manga
Tsubasa to Hotaru (2015),2015,6.29,Finished,4,['Romance'],Manga
Guomin Laogong Dai Huijia 2nd season,2017,6.32,Finished,12,"['Drama', 'Romance']",Novel
Mahoromatic 2 End Year Special,2002,6.94,Finished,1,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Mekakucity V's,2014,7.32,Finished,4,"['Romance', 'Supernatural']",Mixed media
Urusei Yatsura: The Shougaibutsu Suieitaikai,2008,7.02,Finished,1,"['Action', 'Comedy', 'Romance', 'Sci-Fi']",Manga
Harukanaru Toki no Naka de: Maihitoyo,2006,7.12,Finished,1,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",Visual novel
Yonhyaku-nijuu Renpai Girl,2013,5.68,Finished,1,"['Comedy', 'Romance']",Light novel
Toushou Daimos,1978,7.23,Finished,44,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",Source
Otome Youkai Zakuro Picture Drama,2010,6.29,Finished,2,"['Romance', 'Supernatural']",Manga
To Heart 2 AD Plus,2009,6.69,Finished,2,['Romance'],Visual novel
Bannou Bunka Neko-Musume DASH!,1998,6.3,Finished,12,"['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",
Princess Tutu Recaps,2002,6.57,Finished,3,"['Comedy', 'Romance']",Original
Hakujaden,1958,6.08,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Other
Andersen Douwa: Ningyohime,1975,6.86,Finished,1,"['Fantasy', 'Romance']",Book
Trouble Chocolate,1999,6.5,Finished,20,"['Comedy', 'Romance', 'Sci-Fi']",Radio
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,2007,7.29,Finished,1,"['Fantasy', 'Romance']",Original
Seraphim Call,1999,6.54,Finished,12,"['Drama', 'Romance', 'Sci-Fi']",Original
CMFU Xueyuan: Wangzi Peng Peng Qiu,2016,6.01,Finished,24,"['Romance', 'Sports']",Novel
Lan Mo de Hua,2017,6.39,Finished,9,['Romance'],Web manga
Sheng Shi Zhuang Niang,2018,6.68,Finished,20,"['Drama', 'Romance']",Novel
A-Ko The Versus,1990,6.21,Finished,2,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",Source
Tenshi no Shippo Chu!,2003,6.56,Finished,11,"['Fantasy', 'Romance']",
Gibo,2001,5.88,Finished,2,"['Drama', 'Romance', 'Hentai']",Visual novel
Sirius no Densetsu,1981,6.69,Finished,1,"['Drama', 'Fantasy', 'Romance']",Book
Yume de Aetara,1998,6.34,Finished,3,"['Comedy', 'Drama', 'Romance', 'Ecchi']",Manga
Moon Pride,2014,6.85,Finished,1,"['Romance', 'Supernatural']",Manga
Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,1991,6.83,Finished,1,"['Comedy', 'Drama', 'Romance']",Manga
Ultra Maniac OVA,2002,6.62,Finished,1,"['Comedy', 'Romance']",
Eikoku Koi Monogatari Emma: Intermission,2007,7.0,Finished,1,"['Drama', 'Romance']",Manga
Hikari no Densetsu,1986,6.72,Finished,19,"['Romance', 'Sports']",Manga
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,2008,7.21,Finished,1,"['Fantasy', 'Romance']",Original
Kirara,2000,6.04,Finished,1,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural', 'Ecchi']",Manga
12-sai. 2nd Season,2015,6.27,Finished,4,['Romance'],Manga
Kyoushirou to Towa no Sora Specials,2007,6.47,Finished,6,"['Drama', 'Romance']",Manga
Dual! Parallel Runrun Monogatari Special,1999,6.84,Finished,1,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",Original
Sengoku☆Paradise Kiwami,2011,5.97,Finished,26,"['Action', 'Romance']",Source
Keitai Shoujo,2007,5.21,Finished,6,"['Comedy', 'Drama', 'Romance']",Visual novel
Macross FB7: Ore no Uta wo Kike!,2012,6.29,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Original
Kokoro Yohou,2020,7.62,Finished,1,['Romance'],Original
"Kekkon suru tte, Hontou desu ka",0000,0.0,Not yet aired,?,['Romance'],Manga
Koutetsu Tenshi Kurumi Zero,2001,6.05,Finished,3,"['Drama', 'Romance', 'Sci-Fi']",Original
Anime 80-nichikan Sekai Isshuu,1984,6.83,Finished,26,"['Adventure', 'Romance']",Novel
"Urusei Yatsura: Haru da, Tobidase!",1982,6.62,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Manga
Ribbon no Kishi,1967,6.74,Finished,52,"['Action', 'Fantasy', 'Mystery', 'Romance']",Manga
Miracle☆Girls,1993,7.36,Finished,51,"['Fantasy', 'Romance']",Manga
Love♥Love? Specials,2004,5.95,Finished,4,"['Comedy', 'Romance', 'Ecchi']",Source
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,2002,7.44,Finished,1,"['Award Winning', 'Drama', 'Romance']",Manga
Suki desu Suzuki-kun!!,2009,5.91,Finished,2,['Romance'],Manga
Kyoukasho ni Nai!,1998,5.45,Finished,2,"['Comedy', 'Romance', 'Ecchi']",Manga
Hiatari Ryoukou!,1987,7.0,Finished,48,"['Comedy', 'Romance', 'Sports']",Manga
Wellber no Monogatari: Sisters of Wellber Zwei,2008,6.73,Finished,13,"['Adventure', 'Fantasy', 'Romance']",Original
Boku no Marie,1996,6.27,Finished,3,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
D.C.III: Da Capo III Special,2012,6.33,Finished,1,"['Drama', 'Romance']",Visual novel
Kimi ni Maji Kyun!,2016,6.63,Finished,1,"['Fantasy', 'Romance']",Mixed media
Anime Sanjuushi,1987,7.1,Finished,52,"['Adventure', 'Drama', 'Romance']",Novel
Astro Note,2024,0.0,Not yet aired,?,"['Comedy', 'Romance', 'Sci-Fi']",Original
Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,2022,5.54,Finished,1,['Romance'],Visual novel
Mudai,2015,7.08,Finished,1,"['Drama', 'Romance', 'Slice of Life']",Original
Huyao Xiao Hongniang: Zhu Ye,2019,7.31,Finished,12,"['Comedy', 'Drama', 'Romance', 'Supernatural']",Source
Carole & Tuesday: Gus to Roddy no Kaisouroku,2019,6.55,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Original
Kashou no Tsuki: Aki Kyougen,1998,5.93,Finished,2,"['Romance', 'Supernatural']",Source
Xie Wang Zhui Qi 3: Shen Nu Guilai,2021,7.13,Finished,16,"['Drama', 'Fantasy', 'Romance']",Source
Mizuiro Jidai,1996,7.24,Finished,47,"['Drama', 'Romance']",Manga
Heikousen,2021,7.69,Finished,1,['Romance'],Source
Hi no Tori: Eden no Sora,2023,6.63,Finished,4,"['Drama', 'Romance', 'Sci-Fi', 'Supernatural', 'Suspense']",Manga
Shi Yi Chang An: Mingyue Jishi You Er,2021,7.2,Finished,13,['Romance'],Manga
Onegai☆Teacher: Reminiscence Disc,2003,6.64,Finished,1,"['Comedy', 'Romance', 'Sci-Fi']",Original
Ai Monogatari: 9 Love Stories,1993,6.52,Finished,1,"['Drama', 'Romance']",
To Heart 2 Adnext,2010,6.72,Finished,2,"['Comedy', 'Romance']",Visual novel
True Love Story,2003,5.96,Finished,3,['Romance'],Source
Tsubasa to Hotaru (2016),2016,6.27,Finished,3,['Romance'],Manga
Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,2014,5.61,Finished,1,"['Fantasy', 'Romance']",Source
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,2024,0.0,Not yet aired,?,"['Comedy', 'Fantasy', 'Romance']",Light novel
Saiunkoku Monogatari Recaps,2007,7.2,Finished,9,"['Adventure', 'Fantasy', 'Romance']",Light novel
Guomin Laogong Dai Huijia 3rd Season,2017,5.99,Finished,12,"['Drama', 'Romance']",Novel
Boku wa Robot-goshi no Kimi ni Koi wo Suru,2017,6.26,Finished,1,"['Romance', 'Sci-Fi']",Novel
Ma La Nu Pei,2020,6.89,Finished,32,"['Comedy', 'Romance']",Manga
1 Pound no Fukuin,1988,6.38,Finished,1,"['Comedy', 'Romance', 'Sports']",Manga
Gunparade Orchestra,2005,5.81,Finished,24,"['Drama', 'Romance', 'Sci-Fi']",Game
The King of Fighters: Destiny,2017,6.51,Finished,24,"['Action', 'Adventure', 'Drama', 'Romance']",Game
Xue Ying Ling Zhu,2018,7.18,Finished,26,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Ling Jian Zun,2019,6.87,Finished,30,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Mamahaha,2005,5.63,Finished,2,"['Drama', 'Romance', 'Hentai']",Original
Wu Dong Qian Kun 2nd Season,2020,7.55,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Dr. Rin ni Kiitemite!,2001,6.77,Finished,51,"['Comedy', 'Fantasy', 'Romance']",Manga
Aru Machi Kado no Monogatari,1962,6.54,Finished,1,"['Award Winning', 'Drama', 'Romance']",Original
Wan Jie Xian Zong,2018,7.2,Finished,40,"['Action', 'Adventure', 'Fantasy', 'Romance']",Web manga
Meng Qi Shi Shen: Huanxi Zhui Hun,2022,7.32,Finished,12,"['Comedy', 'Drama', 'Gourmet', 'Romance']",Web novel
Nineteen 19,1990,6.09,Finished,1,"['Drama', 'Romance']",Manga
Virgin Night,2001,6.38,Finished,1,"['Romance', 'Hentai']",Manga
Meiji Tokyo Renka Movie 2: Hanakagami no Fantasia,2016,6.4,Finished,1,"['Fantasy', 'Romance']",Visual novel
Komatta Jiisan,2020,6.41,Finished,13,"['Comedy', 'Romance']",Manga
Ace wo Nerae! (1979),1979,6.94,Finished,1,"['Drama', 'Romance', 'Sports']",
Kimagure Orange☆Road: Shounen Jump Special,1985,6.5,Finished,1,"['Drama', 'Romance']",Manga
Aishen Qiaokeli-ing: Wanjie Jinian,2016,6.43,Finished,1,"['Comedy', 'Romance']",Web manga
Xingchen Bian: Yu Li Cang Hai,2020,7.22,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Fuyu no Sonata: Joshou - Hatsuyuki no Negai,2009,6.48,Finished,1,"['Drama', 'Romance']",Studio Comet
Hand Maid Mai,2003,5.94,Finished,1,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Original
Hi no Tori 2772: Ai no CosmoZone,1980,6.62,Finished,1,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Manga
Raise wa Tanin ga Ii,0000,0.0,Not yet aired,?,['Romance'],Manga
Liang Bu Yi 2nd Season,2022,7.69,Finished,24,"['Comedy', 'Romance']",Manga
Handsome Girl,1992,5.61,Finished,1,['Romance'],Manga
Miyuki,1983,6.63,Finished,37,['Romance'],Manga
Bobby ni Kubittake,1985,5.94,Finished,1,"['Drama', 'Romance', 'Slice of Life']",Novel
Bai Ye Ling Long,2018,6.28,Finished,25,['Romance'],Manga
Ling Feng Zhe,2019,6.07,Finished,7,"['Drama', 'Romance', 'Slice of Life']",Original
Moldiver,1993,6.38,Finished,6,"['Action', 'Romance', 'Sci-Fi']",Original
Hanasakeru Seishounen Recaps,2009,6.75,Finished,3,"['Drama', 'Romance']",Manga
Toki no Tabibito: Time Stranger,1986,6.11,Finished,1,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Novel
Shin Tenchi Muyou! Specials,1997,6.7,Finished,6,"['Comedy', 'Romance', 'Sci-Fi']",Original
Asako Get You!!,2013,5.7,Finished,2,"['Comedy', 'Romance', 'Slice of Life']",4-koma manga
Ai,1963,4.19,Finished,1,"['Avant Garde', 'Romance']",Original
Hakuouki: Shinkai - Kaze no Shou,2015,6.4,Finished,1,"['Action', 'Drama', 'Romance', 'Supernatural']",Visual novel
Cutie Honey Flash: The Movie,1997,6.05,Finished,1,"['Action', 'Adventure', 'Comedy', 'Romance', 'Ecchi']",Manga
Sentimental Journey,1998,6.86,Finished,12,"['Drama', 'Romance']",Visual novel
Sekai Meisaku Douwa: Hakuchou no Mizuumi,1981,6.9,Finished,1,"['Drama', 'Fantasy', 'Romance']",
Cang Lan Jue,2022,7.11,Finished,12,"['Fantasy', 'Romance']",Web novel
High School! Kimengumi,1985,7.37,Finished,86,"['Comedy', 'Romance']",Source
Guomin Laogong Dai Huijia 4th Season,2018,6.09,Finished,12,"['Drama', 'Romance']",Novel
Peng Ran Xindong,0000,0.0,Not yet aired,?,"['Romance', 'Slice of Life']",Web manga
RahXephon Specials,2003,6.37,Finished,2,"['Action', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']",Original
Massugu ni Ikou.,2003,6.37,Finished,4,"['Comedy', 'Romance', 'Slice of Life']",Manga
"3-byougo, Yajuu. Goukon de Sumi ni Ita Kare wa Nikushoku deshita",2022,5.67,Finished,8,"['Romance', 'Hentai']",Web manga
Versailles no Bara (Movie),0000,0.0,Not yet aired,1,"['Drama', 'Romance']",Manga
Yao Shen Ji 5th Season,2021,7.33,Finished,104,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,1992,6.71,Finished,1,"['Comedy', 'Drama', 'Romance']",Manga
Aoki Honoo,1989,4.68,Finished,1,"['Drama', 'Romance']",Manga
Memories Off 2nd,2003,6.13,Finished,3,"['Drama', 'Romance']",Source
Mizuiro (2003),2003,6.3,Finished,2,"['Drama', 'Romance', 'Supernatural']",Visual novel
KisKis! Wo de Nanyou Shi Bohe Tang,2018,5.77,Finished,4,['Romance'],Other
To Heart 2 Special,2005,6.31,Finished,1,"['Drama', 'Romance']",Visual novel
Mizugumo Monmon,2006,6.51,Finished,1,"['Fantasy', 'Romance']",Original
Shin Chou Kyou Ryo: Condor Hero II,2005,7.22,Finished,26,"['Adventure', 'Drama', 'Romance']",Novel
A-Girl,1993,5.56,Finished,1,['Romance'],Manga
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1998,6.58,Finished,1,"['Romance', 'Sports']",
Guardian Hearts-Power UP!,2005,5.8,Finished,4,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,2005,6.38,Finished,1,"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Choujikuu Seiki Orguss 02,1993,6.69,Finished,6,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Original
Can Can Bunny Extra,1996,6.14,Finished,6,"['Fantasy', 'Romance', 'Hentai']",Visual novel
UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,2003,6.78,Finished,1,"['Comedy', 'Romance', 'Sci-Fi']",Manga
Busu ni Hanataba wo.,0000,0.0,Not yet aired,?,"['Comedy', 'Romance']",Manga
Seikai no Monshou Special,2000,7.1,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Light novel
Elf-ban Kakyuusei: Anata dake wo Mitsumete...,1997,6.09,Finished,4,"['Drama', 'Romance']",Visual novel
Nijiiro☆Prism Girl,2013,6.09,Finished,4,"['Comedy', 'Romance']",Manga
Happy☆Lesson: Hokahoka★Kanna to Futari Kiri,2002,6.57,Finished,1,"['Comedy', 'Romance']",Manga
Ano Ko Secret,2017,7.4,Finished,1,['Romance'],Original
Harukanaru Toki no Naka de: Ajisai Yumegatari,2002,6.16,Finished,2,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",Visual novel
